supplier_id,supplier_name,contact_name,contact_email,contact_phone,address,city,state,country,postal_code,website,payment_terms,lead_time
ac58b5ca-9d72-48dd-97d7-e962d4f29f61,Morrow-Harris,Denise Spears,bhall@example.net,+1-716-692-8231x84480,"919 Cole Estate Suite 426, New Davidmouth, TX 87614",Elizabethview,Tennessee,Jersey,79163,http://harper.biz/,Net 60,26
bc757ace-1d6e-4f5b-9007-37a48c7e3c61,"Morrison, Snyder and Forbes",Bryan Miller,jkirby@example.org,+1-663-969-1802x97843,"26908 Gonzalez Lodge, Mercadoton, AZ 63448",Lake Coltontown,South Carolina,Burkina Faso,50396,https://www.dennis.com/,Net 30,20
0da355a5-f995-4f56-b226-12ab92172d88,Jimenez-Gross,Julie Lewis,jenniferjackson@example.net,+1-302-535-9955x47059,"06828 Elizabeth Parks Apt. 817, Espinozaburgh, UT 44615",Jessefort,California,Micronesia,15858,http://www.scott.com/,Net 30,4
b4f4bdbe-73b5-44e4-af2f-e4f7202df94f,"Garcia, Sims and Copeland",Cassandra Alvarado,anthonygreen@example.org,001-619-707-6031x151,"43118 Franklin Plain Suite 636, Hendricksfort, MP 41628",North Janet,South Dakota,Zimbabwe,72285,https://www.smith.net/,Net 60,11
638bc622-5438-4883-9d52-19e5578776c6,Davis-Farmer,Joseph Nguyen,avilajoshua@example.net,531-903-7914,"541 Moore Harbor, Dunnchester, FM 87758",South Lawrence,Arizona,Bahrain,20512,https://www.rodgers.com/,Net 60,16
c25e909b-1675-4665-9221-ba24e3f9c1cd,"Rush, Lopez and Franklin",Aaron Davis,nathaniel78@example.net,702-899-0337,"PSC 2429, Box 5450, APO AA 29626",Powersside,Ohio,Guinea-Bissau,38266,https://gilmore.com/,Net 90,13
27a3d701-6409-4ccc-a092-25b7f5be8bda,Jones and Sons,Benjamin Gaines,cross@example.org,(957)281-2861,"677 Johnson Island Apt. 865, South Jodyport, ME 65931",Lake Amy,Maryland,India,38214,http://www.cooper.info/,Net 60,14
b36d4d83-9375-42a8-a1a2-8011b667dce1,"Nguyen, Moore and Hicks",Matthew Stanley,briandominguez@example.com,001-964-452-5447x96948,"USCGC Choi, FPO AE 29718",Thomasville,Wisconsin,Pakistan,36630,http://www.stephens.info/,Net 30,30
8c29561c-8645-407e-86c8-0fafd8e963b7,Johnson-Daniels,Rhonda Jackson,thomaschan@example.org,001-363-704-2724x35117,"PSC 8471, Box 3922, APO AP 25627",Hoffmanside,Virginia,Ireland,69267,http://www.michael-white.com/,Net 90,24
538ded7f-e11e-4b5d-b386-f1ff2f6bc43a,Robinson Inc,Gary Wong,amandabird@example.org,643.656.9109x1223,"1445 Reese Mills Apt. 388, Hilltown, NV 35827",Port Julie,Louisiana,Senegal,92492,http://www.greer-curtis.net/,Net 60,15
70ba86c1-2717-4d60-a60a-f2c235d35dce,Harmon LLC,Mary Bailey,lisahaley@example.com,001-204-445-5804x28868,"401 Ramirez Pine Apt. 420, Taylorbury, IA 33779",East Caitlintown,West Virginia,Taiwan,48337,https://fields.com/,Net 30,10
3166d861-06db-457c-8d5c-aa38bcb1cc9b,Dixon-Rowland,Henry Adams,carpentermatthew@example.net,583.729.9351x2434,"674 Derek Points, Petersmouth, TN 62818",South Michelleton,South Carolina,French Southern Territories,48331,http://haynes-lewis.com/,Net 60,27
ea7c30e7-94fd-4f1e-a486-912ae2ef9c09,"Jimenez, Novak and Davis",William Powell,kimberly93@example.com,6797408058,"65454 Wolf Via, Clarkberg, MD 43771",Lawrencefurt,Iowa,Barbados,78418,https://terry.com/,Net 60,27
9d3a0978-88fd-4862-8b44-d53fe408ece5,Garcia-Dean,Luis Wells,nicole86@example.net,418.691.9813x99610,"4543 Stephanie Lock Suite 877, Hayeston, FM 95122",Jessicaton,Hawaii,Russian Federation,46555,https://www.morse.biz/,Net 60,6
38fa0c03-8409-4724-9a43-22747c6d7c48,Love-Ramsey,Mathew Graham,psullivan@example.net,(445)960-4368x962,"USNS Casey, FPO AP 97165",South Lisa,Kentucky,Romania,97728,https://gardner.org/,Net 90,24
4e7d5d61-689f-41ff-877d-4179fe1fd626,Evans-Gross,Zachary Myers,garyball@example.net,919-356-7171,"231 Cardenas Villages, Sarafort, NJ 75411",Rogersville,West Virginia,Gambia,88615,https://www.house.biz/,Net 30,3
22c1ad01-2e0f-4030-8d1b-a86b996939a1,Serrano Group,Rachel Garcia,adam59@example.net,001-328-703-1326x858,"425 Hunter Parkways, Floresburgh, MP 46579",Christinestad,Nebraska,Jamaica,92164,http://www.cuevas.com/,Net 30,24
cb9a70c0-2aa9-406b-ae70-536dea3a2dc8,"Crane, Sims and Mcconnell",David Farmer,swilliams@example.net,440-866-7192,"366 Schwartz Drive Suite 438, Tombury, NC 77276",Salasburgh,Oklahoma,Sri Lanka,70189,http://stevens.info/,Net 60,21
348b126d-fc0d-4d05-9097-d2944fc2d88d,"Valdez, Cantu and Lopez",Amy Taylor,lesliephillips@example.org,+1-751-430-3003x5418,"92232 Devon Fork Suite 876, North Richard, MT 98188",Port Richard,Michigan,Ukraine,50159,http://www.berry.org/,Net 60,30
d7dc4119-2fdf-451f-bb11-a8f8d7defaec,"Barron, Stevens and Vaughan",Deborah Daniel,jrose@example.net,630.223.4258,"9699 Acevedo Club Suite 374, Vegastad, AZ 26126",Johnmouth,Delaware,United States Minor Outlying Islands,01414,https://www.morris.com/,Net 90,20
06f221ba-a654-4d2c-a644-1f8435d87ffc,Harrell Ltd,Helen Hall,isingleton@example.org,6076464599,"9342 Richard Court, West Hayleymouth, AZ 89179",Rogersborough,Pennsylvania,Yemen,03698,https://www.norman-ryan.com/,Net 30,21
81b49dc4-4973-4fe5-8429-f94bb48d8f01,"Hoffman, Bowman and Ortiz",Karen Rios,jcalhoun@example.org,7663796687,"1004 Ruiz Summit, Figueroastad, IN 85462",Lake Katelyn,Rhode Island,United Arab Emirates,36934,https://www.gordon-coleman.com/,Net 60,18
00529c9f-8c8e-43a2-ad80-4e2c437bcd24,"Mccarthy, Smith and Stone",Nathan Evans,dominique09@example.net,+1-409-815-7972x7394,"282 Carrie Club Apt. 381, Pamberg, VA 17618",Johnnyfurt,Maine,Korea,12894,https://may.com/,Net 30,1
7e2b41d0-131d-4e28-a322-4c4b7f1f6af6,Chambers Group,Melissa Phillips,ryan19@example.org,311.479.6690,"USS Thompson, FPO AP 20005",Johnberg,Arkansas,Bulgaria,53933,http://gilbert.com/,Net 90,3
78cc54c0-d968-4fc6-a954-a805f6dba62c,Collins LLC,Brandy Fuller,daisy39@example.net,+1-679-508-9383x015,"4391 Smith Light Suite 815, Crystalchester, CT 85049",Martinshire,Montana,Svalbard & Jan Mayen Islands,81513,http://thomas.com/,Net 30,2
3422fa6f-821b-4c34-8bda-2837668fd06a,Gonzales-Gonzalez,Marissa Arroyo,jamesmitchell@example.org,+1-315-276-9960x3680,"4655 Michael Square, Deborahton, OH 77622",Port Joseph,Kansas,Panama,78602,http://www.warren.org/,Net 60,1
4fff65ca-a9a5-45f3-a1e7-f7acf3ca599c,"Lopez, Burns and Miller",Sherry Ferguson,simonbrittany@example.net,433-850-7795x08468,"84379 Alexandra Alley, Angelamouth, DE 06923",Ericview,Tennessee,Timor-Leste,10886,http://www.hebert-palmer.net/,Net 30,29
3dc380e0-41ad-425f-86a7-bb50bc23982b,"Montgomery, Castro and Martin",Deborah Franklin,pricenicole@example.org,+1-262-667-6781,"9830 Stafford Islands, Smithview, GA 20149",East Deannaberg,South Dakota,Iceland,33668,https://www.clark.net/,Net 90,17
96705edd-84fd-482f-8ccf-02794ee3321f,"Walton, Morrow and Cole",Michael Miller,davidduncan@example.org,001-665-258-5119x63302,"85775 Johnson Estate Apt. 891, Romeroton, MD 06862",Williamton,Montana,Saudi Arabia,51639,https://www.galvan.org/,Net 30,11
d5eb5e36-f0c7-4140-9408-8f7c3d4831cc,Richardson-Sanchez,Cynthia Singh,rdowns@example.org,(844)982-7618,"400 Mack Course Apt. 444, Port Michaelmouth, MI 77420",North Dianeland,Vermont,Somalia,88965,http://meyer.org/,Net 60,20
a9e141f1-bae0-4442-90f6-fe70ab4c641e,Allen PLC,Daniel Robles,cmeyer@example.org,(224)318-8483x915,"0022 Henderson Island, South Antonio, VA 33165",Davisbury,Utah,Grenada,64699,http://ruiz-gonzalez.org/,Net 30,13
cc697513-9108-4942-8c74-92c03cfb00f0,Rodriguez Group,Robin Allen,josewarren@example.com,+1-909-972-1314,"2153 Theresa Coves, Port Donna, MN 02225",Kingview,Arizona,Cook Islands,22218,https://west.com/,Net 30,30
bbfd8317-b7cd-428e-a53f-5a3d2e017bdb,"Sanchez, Robinson and Smith",Vanessa Archer,tammy92@example.net,(756)220-2297x178,"4099 Everett Glens, Kylefort, GU 75387",Nancyport,Michigan,Denmark,99557,https://www.mccullough-smith.com/,Net 60,10
c478719f-7bc1-47fa-97b7-262b172e1319,Nelson Inc,Diane Lara,nicholas71@example.net,775.390.8227x936,"1000 Murray Oval, East Jeremyfort, DE 44422",South Melaniefurt,Hawaii,Cote d'Ivoire,05697,https://www.knight.info/,Net 60,2
9719d5b3-78cf-4462-b852-55f64b57f3aa,"Black, Jensen and Patton",Kim Bishop,francisco88@example.com,(754)599-8916,"9432 Brown Plaza, Lake Carolyn, ID 37556",New Nathan,Georgia,Spain,51745,http://wright-smith.net/,Net 90,22
f36853a3-9072-4df7-84f4-25fd4647d1ed,"Adams, Crawford and Ellis",Terri Diaz,ucurry@example.com,(452)634-8197,"0178 Gwendolyn Fields Suite 203, North Catherine, HI 04446",West Joseph,Mississippi,Mali,41346,http://brown-marsh.com/,Net 90,6
6abaf8b0-85ce-4bef-ba17-4e16eb279bad,Miller Group,Patrick Ford,zsharp@example.org,(504)288-5466x17440,"76145 Daniel Summit Suite 517, South Tamaramouth, NJ 79920",Youngfurt,Missouri,Sao Tome and Principe,94498,http://www.estrada.net/,Net 60,11
0caa7fdd-d623-4323-9a8d-b570f88aa4c6,Gregory and Sons,Diana Fry,tfowler@example.com,+1-478-462-8630,"94365 Young Mountain, New Angelamouth, CT 95280",West Matthew,Rhode Island,Guam,46029,http://soto-brown.org/,Net 60,24
1b439d59-37eb-4bba-b14d-3c79d5fd1369,"Keith, Espinoza and Turner",Jenna Cunningham,stevenlewis@example.org,+1-719-481-6676x638,"7290 Crystal Row Suite 197, South Margaret, MS 35433",Dawnmouth,Pennsylvania,Marshall Islands,28756,http://burke.com/,Net 90,18
beb8e143-20f3-4a1f-8367-7578b03c83e3,Cunningham-Calhoun,Cheyenne Escobar,jenniferbrown@example.org,(894)490-0089,"95927 Adrian Manors, Mccoychester, AR 37362",Wallacebury,Illinois,San Marino,29369,http://salas.net/,Net 90,29
f50dd596-2842-4ea7-8b5b-c543982f783c,Sullivan Group,Kenneth Johnson,escobarlisa@example.org,+1-799-666-4078x40672,"26726 John Plains, West Kristina, OR 68979",Murrayville,Georgia,Turks and Caicos Islands,65363,https://wells.org/,Net 90,22
501be2e2-639f-4198-a51c-2af87186854f,Jones-Turner,Neil Baker,uhogan@example.org,+1-770-438-3641x8149,"USS Bradshaw, FPO AE 33684",New Daryl,Virginia,Ghana,27826,http://nelson-nichols.com/,Net 60,2
c5f5784a-08e6-452e-8610-ae2cbb31329c,Bowman PLC,Richard Rice,craighatfield@example.com,422.278.0380,"Unit 0972 Box 7810, DPO AP 36650",Gregoryfurt,Connecticut,Guam,69953,http://www.henderson.com/,Net 90,25
1c203d85-5253-403e-9ed6-f514d1914ec8,Brown LLC,Anthony Hooper,quinntoni@example.net,001-892-770-7669,"172 Brittney Fall Suite 745, Sarahchester, NV 38608",West Toddshire,California,Israel,25001,https://mckee-montgomery.com/,Net 90,12
157ddee3-1c8c-4771-9281-76439c45af76,"Ballard, Powell and Hamilton",Angela Stevens,emilyandrews@example.net,001-885-739-4983x5938,"3271 Breanna Trail, Sanchezburgh, VI 26670",Huberburgh,Louisiana,Gibraltar,87034,http://www.miller-edwards.net/,Net 60,14
a82978bf-9c7b-42a3-bedd-d58bbe8123a1,Curry-Young,Scott Scott,martinezkimberly@example.com,(645)902-1091x457,"3194 Jimmy Crossroad, Lake Jim, RI 85266",Davidland,Indiana,Palau,59489,http://www.walker.com/,Net 60,19
e5db6a1e-86c3-4c7b-b367-3a7bdef45d8e,"Berry, Smith and Robles",Alex Reynolds,bbell@example.com,879.503.8019,"4190 Hanna Centers Suite 287, South Markchester, NH 11703",Cherylfurt,Georgia,Belarus,26444,http://bradley.info/,Net 90,30
7b5e38c4-ec17-4930-8dc3-507f1cbe93ab,Ward-Rivera,Sara Russell,rcrawford@example.com,(988)812-1765x417,"633 Jessica Bridge Suite 227, Rodriguezmouth, WY 37170",South Davidchester,California,Colombia,78677,https://www.taylor-ibarra.net/,Net 30,11
41575cf5-70c1-4790-911a-8763582e12a5,Singleton-Levine,Mary Barnes,pamelamartin@example.org,950.299.0622x8037,"Unit 3744 Box 4931, DPO AA 63126",Mccallstad,Massachusetts,Fiji,81982,https://www.klein.com/,Net 90,28
a0207f4c-5d71-41ea-bb0a-2d6a14151e10,"Turner, Miller and Barber",Amanda Allen,erodriguez@example.com,+1-864-483-6802x6861,"39031 Atkins Path Suite 643, Fergusonmouth, SD 36087",New Joshua,Nevada,Cuba,50843,https://jones.biz/,Net 90,15
142ab878-7458-404c-a1b0-4d6f34988c43,Reyes PLC,Gerald Dixon,roberto30@example.com,001-812-958-7930x89973,"364 Monica Stravenue Apt. 126, West Ryanport, KY 38882",South Jennifer,Vermont,Martinique,72487,https://www.jenkins.org/,Net 60,30
d09fcfcc-e85e-4dfc-86a4-30239f32a4f3,"Fisher, Green and Mejia",Richard Knight,steven34@example.org,(624)364-8968,"343 Roberson Islands, Castrobury, AK 39149",Whiteview,South Carolina,Slovakia (Slovak Republic),34384,http://www.sims-curtis.com/,Net 90,4
82870d35-ac1a-43f6-9602-8ef9541427f7,Savage and Sons,Janet Berry,lanesteven@example.org,310-972-4001x63537,"676 Michelle Well, Bernardside, RI 78196",Christopherside,Delaware,Iraq,12377,https://www.kane.com/,Net 90,21
92f0678c-d657-4192-bc73-7cfa21c83dc1,Flowers-Norris,Kayla Rodriguez,kellyrich@example.net,(718)436-1102x0548,"Unit 6934 Box 9615, DPO AP 98004",Hilltown,Maryland,Guam,61980,https://www.moore-velez.com/,Net 60,2
6c3b36b3-20cb-4ac6-b113-cae1bb60cbfc,"Thornton, Young and Smith",Matthew Steele,jessica80@example.com,756.949.2306x18529,"3214 Gomez Cliffs Apt. 418, Guzmantown, DE 73451",South Alexanderborough,New Mexico,Uzbekistan,75043,http://www.murphy.com/,Net 90,26
d0dd5f89-ac7b-4c41-be4f-80235a822dc8,Garcia-Hoover,Jacob Patel,jacksonrandy@example.net,894-313-6982x2370,"014 Williams Estate Suite 282, East Joshua, NV 82213",Barrmouth,Nebraska,Rwanda,03929,https://sawyer.com/,Net 30,21
3fce5161-df9f-48bf-8eb0-f667b96ba695,Jones-Simpson,Priscilla Flores,david50@example.com,(873)786-6003x81443,"35282 Stephenson Port, Brandishire, MP 63819",Andreaburgh,West Virginia,Australia,04824,https://mckinney.net/,Net 90,6
08d60b72-ca44-489c-bc17-9053f4342ac0,"Mcclain, Wilkerson and Garcia",Erin Perez,michael02@example.net,+1-831-904-9227x3369,"699 Melissa Springs Suite 719, West Amy, AR 21634",Barryfort,Montana,Solomon Islands,43662,http://perez-valdez.info/,Net 90,3
e9feab4d-1208-4d64-a05a-f3ced3aabaa6,Jimenez LLC,Barbara Patel,angela32@example.org,702.591.5601x060,"55388 Lane Harbor, Port Tyroneside, VT 50721",Wolfeborough,Alaska,Cuba,56701,https://richard-roberts.com/,Net 30,19
6eaff1a8-c86a-4da8-9173-c99388beb729,"Wilson, Greene and Ramirez",Tammy David,bushmichelle@example.org,3757140775,"671 Stephanie Lodge Suite 742, Greenmouth, KS 03763",East Emilyburgh,Iowa,Isle of Man,31140,http://burke-wilson.com/,Net 60,1
c6f19877-103f-459a-b803-6cdb1838f051,Green Inc,Jonathan Thompson,jose57@example.org,400-271-7114x0701,"03457 Jose Center, Warrenmouth, ME 33476",Lake Benjamin,Indiana,Falkland Islands (Malvinas),08552,https://acevedo.biz/,Net 30,23
85faad14-8153-45e5-a5c4-089a02155da7,"Jordan, Smith and Lopez",Jenna Nguyen,bcohen@example.net,+1-207-354-0415,"977 Shepherd Key, Patelmouth, MN 38875",North Eric,Virginia,Romania,37654,http://logan.biz/,Net 30,4
8ff733a4-318b-4208-9f51-cee58989515f,"Cummings, Moran and Ruiz",Joseph Williams,kelleyjeffrey@example.com,7016367460,"79907 Williams Prairie, Jaimeport, SC 96436",West Joshua,Nebraska,Haiti,20992,https://www.dennis.net/,Net 30,10
830e41ea-ca93-4624-acbd-0ff47ebdb833,Bond PLC,Shane Price,normanjensen@example.org,+1-213-312-0658,"7636 Luna Mountain, West Luisfurt, OR 29203",Grahamton,Tennessee,Cote d'Ivoire,21265,https://www.rosario-fry.com/,Net 90,7
fa50f672-c401-4257-94fe-8e78440b8af1,Ingram LLC,Tammy Gardner,emilyschwartz@example.com,465.911.5479x181,"90624 Mark Turnpike, East Timothyton, CO 85858",East Jerryhaven,Colorado,Niue,07912,https://www.johnson-jones.com/,Net 90,27
4fe3ee3c-b408-451c-9b2e-8ab44f15b39c,Reese-Cortez,Cheryl Cruz,danielalvarez@example.net,001-494-912-2082x3067,"7866 Allen Valley, Samuelshire, IA 58332",Woodsbury,Tennessee,Guatemala,74708,https://james-myers.com/,Net 30,18
08059865-0219-4a59-bb14-57829f91ca54,Moses Inc,Tiffany Reyes,kevin65@example.com,(278)496-6675x738,"97086 Cain Place Suite 059, Annmouth, NY 68540",Austinfurt,Washington,Vietnam,39077,https://dunn.net/,Net 90,23
09f39c6a-9488-49b6-b2fd-7dc1ec597bd3,Anderson-Brown,James Conrad,fcaldwell@example.com,001-491-362-4390,"696 Holt Mill, West Jesusland, VT 35452",East Sandraborough,Iowa,Croatia,91249,https://ramsey-cantu.info/,Net 90,30
513e033c-cf89-4c17-8d18-11459a6e1c46,Mitchell-Campbell,Thomas Logan,roachwilliam@example.org,(483)702-7601x25766,"USNV Reed, FPO AA 28986",Lewisland,Minnesota,Mayotte,77362,https://www.gonzalez.biz/,Net 90,14
abc49cff-549e-491e-8bdf-f0d1e6f7ad0c,Cooper LLC,Vanessa Perez,christian62@example.net,722-998-8518x84895,"119 Miller Corners, Port Robert, CT 51474",North Rebeccafurt,Alabama,North Macedonia,52294,https://www.farrell.info/,Net 90,12
c9b1c2c3-711f-4007-97de-48825bfbbd17,Vargas-Aguirre,Brianna Richardson,foleydaniel@example.com,(368)755-0135x25255,"6402 Black Vista Apt. 327, Lake Brittany, VA 81172",East Seanstad,Oregon,Western Sahara,44096,http://www.riley.com/,Net 60,14
92a076a8-3c47-4af5-85dc-e2c09c025f56,Jones-Blevins,Jennifer Price,kristinglover@example.org,235.617.9683,"18961 Gregory Land Suite 261, Lake Brianna, VI 01176",Parkerland,Iowa,United States Virgin Islands,87344,http://cain.com/,Net 60,16
b7147d7e-4a99-468f-ab4e-db710fad5dbb,"Burns, Jackson and Clark",Thomas Gonzalez,matthewsdorothy@example.com,861-440-2619x10567,"618 Debbie Creek, West Robert, MD 44340",Susanbury,Georgia,Bahamas,58712,https://www.rollins-wiggins.com/,Net 60,1
bd7f7d2a-7ea4-4efa-b5a8-afbbf7e0ed92,Fernandez Group,Antonio White,judy23@example.net,(797)363-7478,"Unit 7374 Box 5649, DPO AE 04173",Sharonmouth,Virginia,Uzbekistan,04999,http://davidson.info/,Net 90,30
783c58c7-a0e9-41c6-9973-a4dd4a02a701,Williams-Fletcher,Richard Walter,shannongilmore@example.net,579-967-3958x99810,"8665 Taylor Lake, Tiffanyland, IN 70413",Housemouth,Maryland,Wallis and Futuna,27683,http://www.brown-castro.com/,Net 60,10
bfd8210d-f2d2-458f-8264-176938b07957,"Reynolds, Bradley and Dixon",William Stephens,stevelarsen@example.org,452-978-1202x43171,"760 Henry Cliffs, Donaldberg, CA 04948",Coopertown,California,Congo,15708,http://campbell.org/,Net 60,12
5f10ebea-fe43-4395-a64f-a99819322be1,Padilla-Pacheco,Christopher Wilkerson,omoran@example.net,(234)581-8641,"7491 Richard Keys, North Anthonystad, KY 65486",Josechester,New York,Czech Republic,02331,https://www.kaiser.com/,Net 90,21
4268fc02-df29-45d3-9a64-d84f7a789a66,"Moody, King and Marsh",Linda Nguyen,judith66@example.net,4568393445,"66768 Stephen Burg, South Linda, IA 88858",Parkerview,Virginia,Colombia,05818,http://patterson.com/,Net 30,7
74ee5124-0416-4701-8452-11ca0ac85a6a,"Bailey, Hess and Reyes",John Diaz,rjohnston@example.org,6516175055,"1245 Reed Oval, Brownland, NM 91616",Port Gregoryland,Montana,Marshall Islands,53210,https://www.fleming.com/,Net 30,7
2d913959-937f-4bea-8b37-150faf04cdb6,Brown and Sons,Troy Lewis,rmassey@example.com,535.202.9587x78597,"7485 Tamara Tunnel, West Tammy, IN 77429",New Ericview,North Dakota,Venezuela,24849,https://scott.com/,Net 60,19
d1a3aead-fc71-419f-9aa4-79fea2567f2a,Wilson-Bowers,Jessica Payne,kristina92@example.net,574-868-3320,"3420 Gibson Pass Suite 259, Port Chris, NY 58955",Lisashire,California,Cambodia,64150,http://greene-webster.com/,Net 90,14
2769909c-df1a-4ed3-81ea-506b323f5cf7,"Anderson, Young and Martin",Cody Pierce,hwalker@example.net,(870)840-8938x6253,"57475 Jason Courts Suite 383, North Tyler, WI 14006",Kristinfurt,Nevada,South Georgia and the South Sandwich Islands,13191,http://wu.biz/,Net 60,6
6e570c6b-9738-4daf-9f4f-66a3614365e4,Savage LLC,Sean Fisher,morganwallace@example.net,774.447.4519x30393,"5954 Karen Union Suite 043, Port Michaeltown, NE 70190",South Jenniferborough,Indiana,Norfolk Island,10007,https://www.lopez.com/,Net 60,6
c226be32-d081-44e1-bd50-850194e0306c,Huang and Sons,Paula Smith,gallowaycalvin@example.net,(532)707-5910,"0717 Eric Corners Suite 998, Andersonmouth, UT 56120",West Janetborough,Delaware,Malta,54516,https://thomas.com/,Net 60,29
618ba40c-ce2a-4cb1-abb9-ef59b3c73bef,Leon and Sons,Patricia Coffey,laurenmccall@example.org,9385211020,"9297 William Avenue, Cynthiaberg, PR 45010",Port Stevenfort,Florida,Haiti,27255,http://gardner.net/,Net 30,3
455dfd26-69b7-4542-b3cd-be5e6704b46d,"Finley, Hunt and Steele",David Knight,dakota40@example.com,001-748-486-3829x419,"312 Harris Way Suite 240, Lake Bonnie, WY 53873",South Michelle,Tennessee,New Zealand,05480,http://marshall-brewer.com/,Net 30,22
7d1d16bc-cccc-4489-a08a-9b4e6d10a9c4,Thompson-Walker,Terri Hardy,kimjohn@example.org,593-493-9432x82205,"8580 Moore Unions Suite 499, West John, NC 96739",North Michele,Rhode Island,Mayotte,59343,https://kaiser-wheeler.com/,Net 90,24
233200f4-933d-49ce-973d-ee5841c7d984,"Rodriguez, Smith and Williams",Devin Adams,jim28@example.org,214-321-4304,"600 Morgan Station, North Whitney, MI 11781",Deckerland,Nebraska,Heard Island and McDonald Islands,67000,https://www.blanchard-jackson.biz/,Net 60,26
e9cbd005-459d-4d8e-a061-9facb756ec15,"Parker, Kennedy and Trujillo",David Frey,rothadam@example.net,001-499-396-5305x8268,"10077 Hansen Extension Apt. 111, New Alex, MI 79464",Paigemouth,South Dakota,Comoros,48922,http://www.solis.com/,Net 60,10
0be189b1-722b-47aa-87ce-937a53e084b0,Robinson-Parks,Heather Daniels,ktran@example.com,+1-491-950-5955x19093,"55608 Seth Shoal Suite 227, New Robertville, OR 57695",Ryanshire,Iowa,Sierra Leone,47469,https://www.miller-perez.com/,Net 90,6
d51e02ba-40de-4b62-9f0d-073c4a5ec759,Francis-Spencer,Ronald Vargas,ashley16@example.org,(989)717-3486x85515,"4610 Priscilla Parks, East Jacobshire, MA 71603",East Jacobmouth,Utah,Hong Kong,75730,https://warren-brown.info/,Net 60,20
38dc54d6-fbb5-4837-b141-e66d704dbb7e,Sullivan Group,Marissa Miller,pamelanguyen@example.org,637.628.7354,"69107 Lane Pines, Martinburgh, NE 39049",Markburgh,Kansas,Svalbard & Jan Mayen Islands,67992,http://paul.org/,Net 90,3
01e3ea16-a378-4d5c-9170-cc09705d8fd2,"Ayers, Powers and Chavez",Anthony Sanford,taylornathan@example.com,9804069989,"5557 Alvarado Locks, South Sue, HI 93293",Philipberg,New York,Slovenia,46826,https://liu.com/,Net 30,18
a2bd5c42-635b-406d-aba4-1aeba3835770,Fritz Group,Vanessa Warren,qjones@example.org,207.374.7175,"8814 Cunningham Street Apt. 735, Lake Cassandratown, ID 02850",West Meghantown,Virginia,Mauritius,96640,https://garcia.com/,Net 60,2
46a1004c-db9e-48df-bab7-340154ababd5,Powell LLC,Joshua Malone,tiffany27@example.com,001-741-753-6537,"57387 Fletcher Oval, Christopherfurt, OH 22066",Lake Michaelview,Wyoming,Andorra,95761,http://www.richardson.com/,Net 30,9
ffd22ba4-d027-4072-ae07-5aba49e42131,Stewart-Lee,Mrs. Ashley Wilson DVM,eescobar@example.com,(371)868-0605x43585,"22319 Castillo Flats Apt. 487, Port Carlyfurt, DE 30028",Zhangside,Pennsylvania,French Southern Territories,52473,https://johnson.org/,Net 30,23
7f7c4492-5b54-46aa-8608-090ca4af5d61,Murray PLC,Michael Giles,johnthornton@example.org,+1-715-499-7451x3383,"58301 Carlson Mills, Catherinechester, NE 51279",East Marvinchester,New Hampshire,Oman,71464,http://www.swanson.biz/,Net 90,2
cc0cc1f9-6637-4f7d-a7d0-06f2e103fdf8,Gardner Ltd,Daniel Lewis,courtneytownsend@example.org,+1-610-389-0982x718,"6411 Sanchez Landing Apt. 214, West Haroldmouth, DC 81409",Port Ivan,North Dakota,Wallis and Futuna,74528,http://www.whitaker-hall.com/,Net 60,16
a5102081-168a-4819-8b15-291924de35e8,Mason-Villanueva,Rachel Foster,michaelthomas@example.com,597.972.2674x87620,"PSC 7623, Box 6249, APO AP 90847",Port Codymouth,Vermont,Mozambique,90314,http://cruz.com/,Net 90,28
f03bdb4e-d81f-4953-95fc-25755e5f1144,"Prince, Richardson and Giles",Brittany Becker,burtonvalerie@example.net,350-916-7820,"28277 Alvarado Rapid Suite 537, West Debra, PR 47550",Raybury,North Dakota,India,06059,https://floyd-white.org/,Net 60,2
b50bb55a-3354-4def-a1d1-58f4645389d9,Frank-Henderson,Allison Sullivan,mlyons@example.org,920-548-6244x665,"677 Brown Villages, Thomasfurt, IN 80413",West Monique,Oklahoma,Slovakia (Slovak Republic),58672,https://williams.com/,Net 60,6
dfcec17c-946e-4f2b-860f-083545f10550,"Petty, Torres and Moore",Daniel Maxwell,rdavis@example.org,001-677-707-0623,"Unit 9486 Box 1612, DPO AE 90960",East Seanfort,Maine,Guam,37680,http://www.gomez.com/,Net 60,23
c5684f70-4923-4e9c-b7e4-a977b635d62e,Hayes-Dominguez,Paige Hampton,ewatson@example.net,001-540-307-7250,"957 Gutierrez Park Apt. 085, Kylestad, NM 89862",Rogersshire,Connecticut,Solomon Islands,62054,https://www.velazquez-gallegos.com/,Net 90,9
ede48f1c-0f06-44c5-9a4f-1bc742a6c3ac,Orr PLC,Anita Williamson,qbell@example.com,(813)371-7028x587,"4307 Kelly Forks Apt. 699, Lake Kendraton, GA 09693",Harrisonville,Rhode Island,Argentina,83471,https://www.brady-gibbs.com/,Net 30,20
be9c69eb-8b89-451f-9bd3-de4282827114,Frey-Zavala,Dr. Mary Kelly,uerickson@example.org,246-899-8916x7115,"6694 Cline Spurs Suite 241, Port Jessica, WV 26220",Lake Sarahmouth,Massachusetts,Gambia,05604,https://www.anderson.com/,Net 60,5
