product_id,product_name,category,brand,unit_price,cost_price,supplier_id,sku,description,manufacturer,weight,dimensions,is_active
06c1eab4-51b1-4d02-a18b-dd62775ec8c6,Mean Check,Books,Cochran PLC,292.3,201.64,ae56b18d-836b-4423-a903-2470e906116d,SKU-6443-ACOO,Throw book effort from truth since floor too put actually.,Velazquez Group,0.41,55x75x75 cm,True
3cd595d5-ba40-4a79-a253-73812209553b,Affect Yes,Clothing,Lambert LLC,866.01,669.24,b6f514b6-f7bf-4304-bc47-fd76a8a52c4d,SKU-8788-oifC,Girl fall knowledge nor challenge stock audience agreement.,Rose PLC,5.4,97x46x91 cm,True
33879281-e938-43a6-ab04-76e041083e70,Career Particularly,Clothing,"Gutierrez, Tucker and Anderson",930.74,624.99,b71915be-db80-4661-abec-423e186e777d,SKU-0406-YpPc,Positive such well relate Mrs cultural message laugh actually there enter do fear.,"Mendoza, Roberts and Mcknight",9.49,29x70x15 cm,False
26fef3fd-b02c-497e-9520-0cde5581b2ef,Information Page,Clothing,Sosa-Smith,870.32,644.82,f2ac30cd-4945-4409-9195-c8459c79b71e,SKU-3169-ZPya,Ability then card heart direction believe power hold.,Newman-Alvarez,7.14,58x17x32 cm,True
1c25ef52-6fe9-4432-a26f-d427091c0def,Brother Him,Books,"Snow, Deleon and Valentine",34.75,17.5,3328eb8d-18ba-4e23-8861-8476eca2e69a,SKU-1900-WhZI,Have order voice country clear war son large administration manage worker wrong program.,Welch-Fuentes,9.3,75x21x91 cm,True
0f690525-78ad-48b5-bcce-b75bf1300416,Long Measure,Home & Kitchen,Adams PLC,210.87,148.88,1f1277a8-25ee-462b-aa4d-bb2fcd9c6ea4,SKU-4921-TYGD,Research nature hospital note pass everyone light image save some.,Morris-Boyd,7.28,66x29x55 cm,True
dad3ed1b-52fd-4deb-92d9-5cd69895d426,Forward Share,Home & Kitchen,Anderson-Thompson,95.18,63.24,a44e1eda-dc6a-4292-bc1d-19ed2e856b66,SKU-6986-clIm,Her player decision someone box you.,"Salinas, Turner and Nichols",9.11,35x57x98 cm,True
e2dde0b7-48f0-4e19-9ecd-c787d0c5fc56,Land Politics,Toys,Lowery-Barton,605.28,380.82,138baf5c-acbc-4067-a007-cf592a4b5664,SKU-9266-lQqC,Perhaps prove leg speak leg recognize involve television development lead color section.,Wiggins-Gallagher,9.84,66x21x74 cm,False
29cd729f-ae7b-4ca5-aa3c-15b1ed69fe0b,Huge Send,Toys,"Jones, Anderson and Evans",252.93,173.1,5d803e78-ede3-4660-9235-addbbe70d95c,SKU-7784-pUTl,Then pick deep administration only teach budget prepare whether night.,Wallace-Wilson,6.03,21x23x22 cm,False
8cf414e2-d85d-4de6-a622-f397400ccbac,Money Piece,Clothing,Morris Group,716.6,550.0,f7090d7e-edb4-4245-b4f2-9452d80026c3,SKU-0425-yjKf,Company mind program office senior sure else space wrong.,Ashley-Flores,9.24,62x51x22 cm,False
7951d6f0-2d4c-43a8-b06c-69537b180fc5,Give Soldier,Electronics,Smith-Cochran,948.03,673.73,16b399c6-9d9d-49c6-94a2-a570c1962a03,SKU-5074-KTBX,Pay scene focus hear product large listen parent after court student.,"Harmon, Oneal and Miller",1.35,67x28x24 cm,True
bbc5e49e-de4a-47f2-ad4a-8e9bbc4953fc,Kind Arm,Home & Kitchen,Andrade-Wilson,803.65,539.74,df8c137a-e0f2-40e1-95c9-932ec7af0951,SKU-6733-VLPH,Bed source instead possible class voice however direction.,Rodriguez-Li,6.96,73x99x64 cm,True
2ac60598-25e2-4a03-b0f7-f9e8dff92903,News Good,Home & Kitchen,Buckley-Garcia,444.72,339.21,978e2c7f-5f93-49fb-8ceb-32224470cb21,SKU-4967-ZxYh,War role movement very together lay.,Peterson LLC,6.22,57x88x26 cm,True
ac628f09-d727-422d-8839-a68ca8d6c8be,Tax Challenge,Books,Knox-Page,230.17,124.43,db8862e7-537d-4245-863a-3c0508918bc9,SKU-8419-eEfz,Total involve together alone rise in weight safe.,"Hardin, Mcdonald and Price",6.44,53x75x12 cm,True
f56cba73-5cab-4e4f-9bb4-0b9bdb95b4be,Practice Myself,Home & Kitchen,Bryan Ltd,486.29,342.15,e8c23a80-5447-454c-a45f-ba7c52349800,SKU-3880-zGZP,Collection station itself far home try house level source lay energy data kid.,Adams Ltd,2.08,20x92x83 cm,False
69c60b2f-1423-43f5-ad7e-c2b93dd50364,Cup Organization,Home & Kitchen,Brown LLC,602.32,356.18,887981ce-1269-4c55-bd82-c98859177d60,SKU-3468-zIDC,Drug both happy current whose after when bar hot.,"Johnson, West and Dunn",6.92,19x37x75 cm,False
0b85787e-9310-49a0-a020-9e40d8a5f8dd,Argue Clear,Home & Kitchen,Hopkins-Pearson,163.21,101.08,332ca266-d6e3-44c3-92c9-09f4c4c29350,SKU-8092-nfbC,Against attack rich free single yeah mind mouth half example.,Maynard and Sons,6.04,66x85x51 cm,True
b73392f4-54ad-4685-918b-ac0dbedce116,Return Water,Books,Hampton-Jenkins,833.9,525.3,67cbbeca-b4ce-4993-aa84-2bc52bf4d7cd,SKU-9367-TuGq,Important industry individual summer late could.,"Tucker, Taylor and Zamora",7.94,90x100x95 cm,True
eeb4f0a0-b3f7-4022-89fe-14a59ffaf707,Positive Responsibility,Toys,Williams PLC,255.26,159.47,35187301-2d47-4688-9824-042d35c2979d,SKU-7250-loHQ,Size relationship front window step growth.,"Mitchell, Hall and Harper",6.4,36x63x13 cm,True
be122310-3d55-4cb2-9569-e34bd5216ffb,Way School,Toys,Young-James,201.64,158.38,5b7ffd46-fa3e-4eb7-8457-2004a173e18a,SKU-0874-hnUC,Lose firm job onto mother condition high commercial leg along leave public.,Parker-Young,1.38,40x89x14 cm,True
4dc19021-7155-4f6e-ac0d-80cd722a1414,Improve Protect,Home & Kitchen,"Deleon, Raymond and Wood",901.51,671.96,f8b70fad-9b49-4e1c-94c7-ef09b25f0af7,SKU-6221-pgsC,Rather century newspaper should a item direction his shake of each.,Spencer-Brown,2.49,75x65x53 cm,True
222c8bcc-9585-49eb-a8aa-c315aed8f528,Democrat Face,Home & Kitchen,Brooks Ltd,388.45,291.93,c60256d3-f57d-4812-8cac-0a487c9d1db9,SKU-2420-YRDO,Stock share manage week management agent product box.,Diaz-Mayo,7.53,73x86x61 cm,True
63fff2a6-3eda-4bc1-8a59-e3ecee5ed09a,Politics Trial,Toys,Thompson PLC,701.79,509.2,91aca13e-2df3-4948-96f2-75eef7f3d967,SKU-4286-TXwb,Thousand material industry own young police bar nation.,"Woodard, Cabrera and Foster",7.88,71x40x73 cm,True
7573274a-b52c-40b7-ae0e-19a2517113c9,Actually Find,Clothing,"Adams, Obrien and Edwards",806.28,595.34,cd0f319d-dcca-4e58-b260-5bef73c3b6b4,SKU-4649-qHZh,Already president media attorney reason similar cover drop campaign onto Mr guess political.,Cox-Guerra,9.08,9x56x24 cm,False
72a78ab6-43cd-43af-b87b-c4a8deb17515,Apply According,Toys,Johnson Group,137.11,87.15,b5d5dd7d-0d5a-4948-a0a1-142a025a4028,SKU-3900-qBTT,Him establish road example human modern indeed stuff wall officer upon because thus.,Parsons Ltd,2.06,43x46x77 cm,True
ae2833d8-86e4-4ddf-b6b8-5ce5fda21647,Fact Price,Books,"Miller, May and Lewis",499.49,322.66,a9760473-effb-41aa-b80e-2589d915d4df,SKU-8959-VZVu,Image mother summer reality blue whose alone later born thousand along.,Buchanan-White,7.46,20x10x36 cm,True
fd5a61e1-031f-4ab9-b832-b56cac771ca8,Young Budget,Toys,Carter-Krueger,942.63,737.75,f12b6886-87ed-4237-9bcd-f617893c3b2e,SKU-5137-zizX,Will television former again list green hour either.,Stafford Inc,1.83,30x75x67 cm,True
237d63a9-1f7c-4e68-84e4-61312526378b,Outside Former,Clothing,"Curry, Morris and Stafford",508.05,334.29,b62ebe55-39dc-4ada-83dd-ec0df58b6061,SKU-2530-fRtS,Talk write edge girl news brother build now.,"Casey, Lyons and Simmons",2.61,27x57x76 cm,True
fc011bad-21e8-4928-af48-430d88115177,State Stand,Home & Kitchen,Rice-Gregory,554.79,313.39,824b84c7-5082-465f-9de2-3c2e74ce01c6,SKU-5390-gPIF,Agree carry third against class me herself.,"Young, Hansen and Young",9.05,16x12x46 cm,True
53fa555a-195c-40af-9fe9-47fb49fb927d,Answer Build,Electronics,Perez Ltd,482.18,342.25,5cec8104-30fc-4414-beb1-32ee60b115d8,SKU-1557-mDGu,True several film hair program walk.,Foley-Smith,4.79,27x84x70 cm,True
2960861a-29c5-429b-842b-32cfa84d4f4c,Responsibility Available,Home & Kitchen,"Brewer, Hall and Marks",819.28,437.59,cc31ebc6-19fc-4b03-ba7e-d7df5433d36c,SKU-2132-iiEt,Necessary north bring me available view school.,Colon-Weiss,4.67,9x4x93 cm,True
e3eb1ec1-0700-48bf-ab39-672a33a068d9,In Voice,Home & Kitchen,"Kirk, Joseph and Mccarty",579.46,358.31,d89d84bc-b05d-46c2-a239-80a967a76e52,SKU-4658-sduQ,Certainly since Congress tax analysis include politics south Republican because sing reveal.,"Wheeler, Daugherty and Gonzales",9.67,21x93x2 cm,True
eeed99f3-c473-40b2-849d-2b3d44c6a6ba,Travel Chance,Toys,"Terry, Smith and Johnson",232.86,143.84,1ba56a7a-4892-40bd-9d80-e0dad0f52642,SKU-0457-pZBj,Executive here research great media task tough full social.,"Kerr, Stevenson and Stein",1.4,41x77x46 cm,True
c194b367-133b-4154-8a47-2e5128eda3eb,Remember Seek,Toys,"Brown, Riley and Mills",6.23,3.83,194b4980-98c2-4041-886c-0f822ca44c02,SKU-2502-sPPb,Yard mother ready reach specific must both spend rock administration door foot which.,"Boone, Wilson and Case",1.81,51x43x56 cm,True
7a2bbc66-878d-4cde-9ca7-7ecee67cdf59,Big Cold,Toys,Steele-Wood,708.56,550.76,ebda3854-1734-4039-8e5e-8588fc42e20f,SKU-8261-foFh,We each easy board want person information show pass social weight huge happy.,Mckenzie PLC,8.74,45x100x69 cm,True
ad8c73d6-b876-4b17-a750-5ca2ec284721,Hot Perform,Clothing,Davies Ltd,403.39,278.41,18dc35e8-b7c6-4f5d-a991-8172db1e6aa1,SKU-3088-iHFx,Attorney affect color single through particularly they arm sing might eight only near.,"Long, Rodgers and Martin",3.01,16x4x12 cm,True
2c2a5076-09f0-4341-8c2c-4be0eccc2837,Put Join,Books,White-Moore,255.96,166.11,8229a320-f3b8-4a95-81f6-d256b9229b05,SKU-5687-Vgfe,Move expert by manage according pretty common write floor better board.,Allen Inc,7.0,53x25x39 cm,True
8195f4bb-b6ee-484d-bb2a-9ac096a98420,Cell Their,Home & Kitchen,Adams Ltd,206.19,151.58,4f39e74d-d37c-45a0-b32f-30341b5ed35d,SKU-9873-cfzy,Peace loss hear man identify accept crime its market.,Acosta Ltd,9.96,18x1x78 cm,True
21baf914-7d00-4d7d-aaa6-2e4d461ab778,Still Save,Electronics,Arroyo-Wilson,275.63,188.3,b88b95ab-b9b0-4f88-b31a-cd8744743a02,SKU-0431-BxUq,Model across few occur fear do everything like head shoulder star.,Valdez-Ford,4.59,11x94x27 cm,True
06f0d1ea-2467-40dd-af56-5563bfbc89cf,Feeling Wrong,Toys,"Chaney, Smith and Robertson",900.32,681.02,d0c18a67-eefd-4f6f-9436-294031553a4c,SKU-8221-bTMM,Enjoy student growth heavy answer garden chance pretty to.,"Freeman, Fox and Collins",4.6,94x2x87 cm,True
eb47eee2-3eda-40e8-86af-b181681da5bd,Day Someone,Books,Murphy-Brock,597.92,337.91,efac38b6-928a-4f9b-b919-d36f0831f50b,SKU-5589-iCnC,Key south summer best participant agent first develop final light decide despite.,"Clark, Hawkins and Rojas",7.53,49x37x77 cm,True
029a8254-cb95-4999-8a2c-6deff66a6bbc,Democrat Fear,Clothing,Becker Group,370.36,185.27,362a2bc9-783f-4f5b-8fb9-698e6c86fcd2,SKU-2839-nyDG,Stock surface type military over down cold.,Day-Horn,9.94,14x56x1 cm,True
7f9ad05e-ec81-4b0a-a09e-ec55c4e97b76,Condition Wide,Electronics,Woods-Ward,235.23,125.45,40e51e9a-8320-4949-9e11-73c0ecbc567d,SKU-1614-kELH,Board be region site paper number boy run future situation family.,Valentine and Sons,7.86,39x11x54 cm,False
9b856d1b-1c01-478a-967d-facd734d2a54,Effect Pick,Toys,Oneill-Wilson,126.61,80.94,927bf39d-df79-4e3a-b7bf-fa08a51530f8,SKU-9623-PJMH,Assume walk bill program again late when.,Wright LLC,9.95,59x9x30 cm,True
3f33c483-618d-4106-bc33-d766e7a4d583,State Year,Electronics,"Martin, Thompson and Escobar",622.81,428.09,0f333622-1247-401d-ae44-5c714581c7e3,SKU-8757-MPEt,Toward and above mention role arrive letter nation nor buy seek world.,Perry-Flowers,1.67,50x80x36 cm,True
f9743aca-9443-413b-aa73-72c56c9e7aa5,Her Style,Electronics,"Castro, Adams and Peters",136.4,86.17,b82f7508-8f88-4dd1-bfd6-b6cf9ee0fec0,SKU-9800-NPjN,Bit alone protect grow should positive election page.,"Bowen, Gray and Jimenez",5.19,59x97x23 cm,True
157cf77e-93ff-40d2-9f95-ab7475ca4fc6,Candidate Goal,Books,Alexander-Nelson,637.36,318.74,7efdab04-9963-455d-82bb-0ad49bf5fdb1,SKU-6623-eyIU,Consumer image affect beautiful step everything project happy question boy risk.,Wood PLC,1.22,15x79x45 cm,True
17664dea-aa35-4013-bd0c-8bfb3c725624,Few Evidence,Electronics,"Rocha, Farmer and Gutierrez",193.75,143.73,5c432497-9c0d-4d6e-a485-095ddba0a447,SKU-4961-NOcl,Structure recognize them as bar performance organization member away.,"Carter, Mcdaniel and Clayton",6.15,45x47x68 cm,True
e9e5f94f-9488-4b25-84fa-c34b36a94737,She Live,Electronics,Cruz Ltd,685.24,466.95,2b9cb163-dbbf-4177-8258-84d5f2357380,SKU-9014-RoKW,Painting face group take end company finish similar behind certainly lead important fly.,Krueger and Sons,4.09,13x44x30 cm,True
bfdc0ad9-55d0-4184-be2c-0c26edf38416,Security Within,Toys,"Smith, Rich and Thompson",204.15,156.62,7cc061b2-3ae8-4ebb-9a65-4f3ca90cd1f5,SKU-4211-NdNe,Team after subject contain its activity art thousand wall treatment.,"Wilson, Evans and Gentry",6.44,84x62x37 cm,True
5bc37527-b4f1-45b2-90e5-710ef2b3cf77,Worry Term,Books,"Lam, Wilcox and Ochoa",705.95,353.53,323f0f3c-9de2-4bd7-b79b-be6358e57937,SKU-6377-xQKK,Why yes chance leave this guy capital put put poor.,"Rocha, Dickerson and Rogers",7.11,82x63x85 cm,True
c3f38198-cdfb-461f-ae45-174b9b91455c,Speak Light,Books,Berger-Gordon,317.19,201.23,e5104025-78a6-4421-8ca3-5d6dbd7ad21c,SKU-9794-Ahkg,City serve religious future provide clear range artist.,Reynolds PLC,9.58,26x23x83 cm,True
71807b7c-e538-4aae-ac4b-6565070e8822,Method Mention,Electronics,Gregory-Gibson,782.46,513.63,7fb6f5b2-29df-47cf-a26e-3667179283c3,SKU-1174-IPij,Pass difficult increase continue feel report friend perform country contain.,"Ballard, Roberts and Hunt",6.72,72x9x99 cm,True
e8a008c3-8e0e-424c-9cc8-240b2c217ac0,Daughter Surface,Books,Williams PLC,729.38,401.74,1408869f-5316-4550-a24d-88fb1f528788,SKU-1439-yRPH,Detail paper security begin event nation act president.,Ross and Sons,0.72,88x69x54 cm,True
b314cb51-c995-49d7-9158-fed37c92fd19,Officer Other,Home & Kitchen,Phillips and Sons,828.82,511.17,fa77c8f6-a341-40a7-9942-b56b388db872,SKU-8968-JKFa,Quickly feel improve really economic community none quality opportunity.,Allen-Barnett,5.2,25x93x35 cm,True
69007464-0bcb-4944-8d88-646b4f9be8ee,She Coach,Clothing,"Blanchard, Perkins and Spence",867.84,511.67,c065a210-34eb-43e9-9713-ed4483d6256d,SKU-7862-CUWH,Born however south fill material possible.,Soto and Sons,8.46,87x88x100 cm,True
171650dc-7548-4221-ae08-a91e4d38394d,Whose Bill,Books,Yates Group,640.76,474.16,f0621758-4d5b-402d-8855-e1411ec7b3de,SKU-1658-hSAz,His eat plan including son pattern thank remain.,"Johnson, Williams and Ali",2.16,45x28x66 cm,True
b29eb3e3-582e-4c5f-9ab9-017dddfd2c84,Pick Step,Books,Brown-Dalton,823.83,629.01,47d9c84a-143a-4a48-907e-c3ae7e40fbc5,SKU-4869-TGXi,Child better party visit that since once sing.,Rodriguez Inc,5.42,35x49x82 cm,False
05ab4082-f435-43c0-9c56-7ebc0854b231,Issue Occur,Toys,"Sherman, Olson and Maldonado",676.7,536.96,660cf138-7434-4a31-85fe-861a7a1b492b,SKU-1873-TwzI,Know leader maintain final hospital may a.,Hall and Sons,6.44,79x3x61 cm,True
7c42ad7c-b733-4f82-9941-b78a9132cb1f,Type Economy,Home & Kitchen,Brewer Group,803.33,575.57,a1f65c06-fc3c-496d-bbd9-7a37162bbf26,SKU-7751-dFzN,Avoid issue difference thousand threat and spring treatment.,Cooke-Obrien,5.89,53x27x24 cm,True
8d5e5979-6225-4736-a76a-6c6bad648e61,Eat Public,Toys,Morgan PLC,221.84,129.68,614c4c66-98e5-4d4a-b4fc-58b828cf1fef,SKU-7854-uBZE,Age attorney condition tonight their produce none miss watch.,"Andrews, Ibarra and Marquez",6.58,93x5x51 cm,True
924f245a-e3bc-42b6-95e4-96cd18e8ca74,Become Part,Home & Kitchen,Kramer and Sons,771.27,406.77,a4d0b077-3fe3-45e6-84ef-fd491f31afa1,SKU-8166-coNM,His say change ball her over could.,Nash-Chambers,7.86,96x33x49 cm,True
650e21fc-6800-4c18-9811-2a131a379dfd,Television Risk,Home & Kitchen,"George, Olsen and Miller",132.0,75.75,ddfcc5e4-84ed-444a-869a-d679a732ab7b,SKU-2783-pCJy,Real way indeed early these recent group.,"Church, Rose and Wright",8.65,49x87x95 cm,True
c02aabcb-1fdc-4bf4-a422-d8926ffffe4f,Send Contain,Clothing,Brown Ltd,455.1,267.79,4e0a4a57-f885-47ee-bab4-802e57ed78ea,SKU-2423-fLuk,Bill those pretty response start statement.,Parker and Sons,6.6,80x81x16 cm,True
0f37fe84-c3f5-478d-a73e-18338d66c5ff,Together Part,Toys,Griffin PLC,140.41,84.74,bda4ffed-f3c5-4d30-8a48-9f60879cf187,SKU-9245-csYR,Soon building the close pick audience.,Wheeler-Howe,8.71,63x63x49 cm,True
ff2bb2fd-9a81-4a01-a8f5-b7da02a2c01d,Card Special,Toys,Schwartz and Sons,887.53,708.31,683c6100-20c9-4e81-80a2-7f8b76116298,SKU-8179-ggnU,Along light past world trip customer success.,"Bates, Calhoun and Sellers",1.81,16x67x29 cm,True
679dea86-36ca-4304-899a-3959fdaab270,Group Ready,Toys,"Warren, Holden and Barnett",915.14,724.78,ae2f27ff-3774-457f-878d-6618754b8d44,SKU-0361-POIi,Population discover former good east entire late what.,Lopez-Reyes,2.35,48x62x20 cm,True
e6b20c16-d210-4b31-96b6-941c764ba5fc,Effort Bank,Clothing,Patrick and Sons,626.4,475.76,cdb38e16-3aa5-48c4-9a7b-a16de9d7e6f5,SKU-8384-TXNb,Increase mission today old particular court.,Miller LLC,0.34,20x14x18 cm,True
38d58219-2dc7-454d-a227-3b617d79dd79,Town Bag,Electronics,"Reeves, Benton and Salinas",163.36,118.4,d93cfbb0-d9be-40c5-b5cc-37fb6b1238bb,SKU-8795-MLSN,Need claim third anyone early however action top majority.,Soto-Haney,2.44,32x28x67 cm,True
f756ecfd-9826-47e8-9ab8-4a66dd2580da,Majority Discussion,Clothing,"Perez, Miller and Aguirre",691.55,544.38,d5da3a06-ee5f-4cc1-9318-a1067f5b51e9,SKU-2293-FxkQ,Social according always whatever every significant.,Duke Inc,8.19,52x59x53 cm,True
11b3d815-83fc-4470-a025-f871f6747605,Alone Determine,Home & Kitchen,Hensley and Sons,851.46,432.64,315d77ba-8d5d-4925-9dff-d56de229a45e,SKU-8792-MaKz,Option court throughout yourself security open scientist kid send.,Griffin-Frey,5.04,1x66x98 cm,True
0f8104fd-8ebb-452c-a9a5-df2ca624e84d,Approach Stay,Electronics,Brown Inc,19.6,14.92,70c303ca-3fb8-4cb8-86c1-7ccce60ec64c,SKU-0948-fUWN,Guy walk let mind cultural effect available major easy argue use.,"Charles, Pacheco and Wong",4.71,8x37x5 cm,True
2f8536d5-4402-47ab-8f0b-997bb6341878,Reason Middle,Electronics,Serrano Group,997.12,499.47,4ece217d-9c64-46de-923d-327a189ede31,SKU-1735-IIdy,Friend memory concern doctor body cost from better behavior find.,Walker-Miller,5.56,43x17x81 cm,True
bb092bf4-941a-4386-adb0-eb5c640ac29b,Doctor Rest,Books,"Travis, Molina and Peterson",944.11,727.07,88d0b3eb-51b5-43f2-b1de-1a2bc8cec233,SKU-9159-BIeW,Or forward something election look impact.,"Joseph, Collins and Smith",5.71,53x39x35 cm,True
e53492ed-5de4-4f11-aea4-99691df0e9d6,Movie Interview,Home & Kitchen,Parker LLC,419.77,232.04,dd71ad65-f856-47f7-892b-c7cf4e4f2ddc,SKU-2827-hAQq,Weight serve hospital my letter grow security soon ball green bag.,Lopez-Huff,0.76,93x51x26 cm,True
f8761e3a-a4c8-4245-975d-3ccddde880ca,Rest They,Toys,Jordan Ltd,38.49,21.32,31720bc3-4588-4742-b1fe-610859b1dfa2,SKU-1490-EjYQ,Part institution individual officer television name mouth.,Guerrero Ltd,6.26,88x33x32 cm,False
00e06171-3b04-49a2-a85e-13e6d7ced144,Late Then,Toys,"Wood, Huber and Rodriguez",499.17,368.7,c92f2cc6-02d1-43ad-a63d-0b8087413d39,SKU-4821-rdJw,Probably week point however reach management news consumer fund toward.,Perez-Wilson,7.85,88x83x79 cm,True
29557abe-3d03-4a16-be9e-45c1411b22ab,Nation Option,Toys,Rodriguez-Ball,663.2,506.51,188cbf9e-289e-4d80-953c-4c750172ff0f,SKU-9642-YsMQ,Force out way year century together begin small.,"Gibson, Allen and Martinez",5.96,55x56x22 cm,True
22eec474-1659-4f5a-a8a8-3da64a47a9ef,Lose Often,Electronics,"Melton, Jacobson and Schmidt",689.62,376.85,b38f9e3c-ceb8-4cc7-8e4e-ce76f8be5dff,SKU-6679-MjHF,Short because off production admit up practice same dark get idea open every.,"Cook, Patterson and Parker",1.34,86x48x62 cm,True
947d54a3-60b3-432f-a584-6818fbd2903e,Once Alone,Books,Peterson Ltd,943.41,623.06,22ccc527-b34c-45ca-8395-ba83d01187e1,SKU-3105-bTCm,Morning perform program become call recent attorney.,Vasquez-Phillips,6.01,85x56x2 cm,True
eaee5121-3aff-4e9d-b73c-d376bfd2c887,Measure Four,Books,"Clark, Brown and Mooney",467.36,335.85,b65dd5ad-0070-4f09-b291-2bfdc2f4cca4,SKU-4284-Tdnq,Visit past local note learn different organization chance fill seat husband laugh know doctor.,Singh Ltd,2.63,93x5x46 cm,True
df220bcf-dac5-4e44-a0fb-c40210f3decf,Follow Mind,Clothing,"Moore, Jackson and Smith",801.6,564.37,4332bf3a-937a-4825-a4d9-c2d72a103c79,SKU-9494-xVlw,Thought deal believe assume threat hundred.,Vargas and Sons,2.44,14x10x33 cm,True
7543a157-f9c1-4650-a4ca-5ba7b733ccc5,Center Establish,Books,Navarro-Adkins,143.28,79.92,94d81a46-5e7b-4df8-8633-4150e9f499ae,SKU-1488-GAyw,Possible ball only enough drug report on.,Parrish-Lewis,1.69,31x16x73 cm,True
00e2f5b3-b73d-4768-898e-964879315a7b,Join No,Books,Michael-Moore,658.32,374.21,7cfd0a40-f9eb-4a4a-a91f-ec6a407bbc1b,SKU-0026-voER,Contain matter seat pay author inside word be here.,Merritt PLC,1.24,72x17x51 cm,True
f6930190-c6a8-4d95-b531-f72d8e8eee37,Test Tax,Home & Kitchen,Levy-Carey,660.85,492.24,5cdcfa12-09b8-40bf-a7eb-dce6518c4ded,SKU-0879-QLsS,Myself practice quickly guess remember not interview both.,Kelly and Sons,9.19,10x76x11 cm,False
f2f5b55a-3dc8-4c64-be2e-206b2e8b6973,Ask Nothing,Toys,"Williams, Montoya and Robinson",214.97,119.6,35bf3d9f-29cf-4985-a57a-1cdcb8f49737,SKU-1391-tzEE,Each sport him grow PM rest.,Miller Inc,2.86,3x23x25 cm,True
b9f43981-6de4-48c7-9abb-07b196c7c8b4,Of Probably,Home & Kitchen,Bartlett-Dickerson,27.27,21.1,75296f4b-d795-4562-a561-5231dc857803,SKU-4278-Kzvr,Child candidate of important window case part loss team miss.,"Cunningham, Frazier and Bowen",8.63,42x38x77 cm,False
0cb73c50-1229-4309-970e-1697ed9a7892,Simple Pick,Toys,Cole Group,517.28,302.94,6230f21a-47fb-4f78-b960-deca6ede79f3,SKU-7368-nvfQ,Either green require Republican carry industry keep form item customer.,Porter LLC,0.62,29x58x88 cm,True
d65e2af6-a75f-4697-9e68-77f127c8b47e,Party Yard,Home & Kitchen,Brown and Sons,638.26,428.71,536d9e92-ae6d-4ef5-a7b2-c6e33494b539,SKU-1465-IgVv,Most front would many floor stock knowledge ability north election claim.,Green-Oneal,7.75,14x35x28 cm,True
ae821ff4-3f51-4c7c-859e-2d5b5d6e6d9c,North Garden,Home & Kitchen,Hoover-Hayes,230.39,141.4,b7ccabf8-104a-4ab2-9805-49252ef6e55c,SKU-9948-XpsL,Word threat decide mission certainly throughout report.,Hess-Gregory,6.65,18x59x49 cm,True
e59dfbb1-b5d3-4b45-b486-05c558275bf7,Prove Family,Electronics,"Vance, Collier and Kelly",664.37,374.33,8c53e075-ce39-443b-8b10-526ebf85ae76,SKU-1872-ZoKL,Art save become try short now worry successful Congress Congress.,Montoya Group,4.28,81x13x50 cm,True
6da8b7aa-13bb-44be-b662-e4edd78e85a1,Republican Right,Clothing,Woods Ltd,946.49,560.84,dc6d46b7-0652-4f89-bc16-a51a2100095c,SKU-6607-Urot,Several story view service dark day performance set serve.,"Kelley, Gregory and Love",5.78,92x86x71 cm,True
12dff6c4-1443-4df7-96be-27a50db1f42e,Development Despite,Clothing,Smith-Reed,596.37,374.92,fd5bd0ef-e234-4339-bc06-1cb746b35234,SKU-7746-vNCH,Plant those produce condition degree late behavior anything ago protect provide.,Swanson-Garcia,8.15,72x81x72 cm,True
4de4eedf-823c-49a6-8fd3-4c21a55dda54,Green Bed,Clothing,"Harvey, Hardin and Myers",981.68,659.18,c2252afb-e697-4870-b471-c63b9b762b72,SKU-5905-Rctt,Talk future where professor teacher success campaign almost though compare situation game north.,Fields-Oliver,1.32,53x81x76 cm,False
7dbc1561-946e-4e8f-802b-b12549c62a98,Part World,Toys,"Kelly, White and Thomas",685.01,386.11,3fadc39d-1cbe-4c22-9084-857c1a72fe0a,SKU-9797-RzNc,Certainly when happy much hear want always less throughout.,Blake Inc,3.68,55x91x21 cm,False
db10849a-d1b7-4415-a661-3763797d453e,Cultural City,Toys,Baker LLC,683.24,357.44,863a040f-799f-418b-907e-84d9f5888b43,SKU-3129-VCsP,Wrong shoulder partner work sing let cultural score but ever final wide.,Zimmerman-White,1.03,27x80x97 cm,True
c4087c28-3294-4fbf-8676-b9e58392ab0e,Can Try,Books,"Hill, Horn and Sullivan",57.33,37.59,f5385bc2-6710-4683-b0c1-dea2b01eec33,SKU-1160-rUpU,Although cultural possible green outside billion improve develop suffer whom treat point bad.,Williams Inc,4.62,98x50x56 cm,True
375ef731-5603-4355-9b3e-02ac2352a87b,Modern Season,Electronics,"Taylor, Aguilar and Aguirre",586.28,396.6,1521821d-102f-4294-9d88-91ff9ff46b3d,SKU-3173-bdPm,Everything speak technology class best lose can strong raise seek.,"Hernandez, Bell and Stevens",9.47,55x40x23 cm,True
60fbb529-6c80-4981-be2b-82776a1d76a9,Officer Price,Electronics,"Weber, Lozano and Mcdonald",684.72,520.44,7e023035-aab3-4cfc-847c-a6e8f862550b,SKU-2475-aGPS,Always huge center spend time white whether recognize various step.,"Jones, Kirby and Ramirez",4.66,7x57x76 cm,True
